date,region,metric,value
2053-03-15,SN,indikation_pflegeheim_dosen,55948
2053-03-15,SN,dosen_differenz_zum_vortag,
2053-03-15,ST,dosen_kumulativ,231603
2053-03-15,ST,indikation_alter_dosen,92444
2053-03-15,ST,indikation_beruf_dosen,108610
2053-03-15,ST,indikation_medizinisch_dosen,12305
2053-03-15,ST,indikation_pflegeheim_dosen,54263
2053-03-15,ST,dosen_differenz_zum_vortag,
2053-03-15,SH,dosen_kumulativ,345899
2053-03-15,SH,indikation_alter_dosen,152578
2053-03-15,SH,indikation_beruf_dosen,140384
2053-03-15,SH,indikation_medizinisch_dosen,21659
2053-03-15,SH,indikation_pflegeheim_dosen,98929
2053-03-15,SH,dosen_differenz_zum_vortag,
2053-03-15,TH,dosen_kumulativ,270954
2053-03-15,TH,indikation_alter_dosen,134952
2053-03-15,TH,indikation_beruf_dosen,108056
2053-03-15,TH,indikation_medizinisch_dosen,20775
2053-03-15,TH,indikation_pflegeheim_dosen,43508
2053-03-15,TH,dosen_differenz_zum_vortag,
2053-03-15,DE,dosen_kumulativ,9663887
2053-03-15,DE,indikation_alter_dosen,4227487
2053-03-15,DE,indikation_beruf_dosen,4297690
2053-03-15,DE,indikation_medizinisch_dosen,449442
2053-03-15,DE,indikation_pflegeheim_dosen,1576063
2053-03-15,DE,dosen_differenz_zum_vortag,
2053-03-16,BW,dosen_kumulativ,1301930
2053-03-16,BW,indikation_alter_dosen,655727
2053-03-16,BW,indikation_beruf_dosen,527554
2053-03-16,BW,indikation_medizinisch_dosen,60039
2053-03-16,BW,indikation_pflegeheim_dosen,164537
2053-03-16,BW,dosen_differenz_zum_vortag,
2053-03-16,BY,dosen_kumulativ,1693303
2053-03-16,BY,indikation_alter_dosen,755239
2053-03-16,BY,indikation_beruf_dosen,742061
2053-03-16,BY,indikation_medizinisch_dosen,95188
2053-03-16,BY,indikation_pflegeheim_dosen,237325
2053-03-16,BY,dosen_differenz_zum_vortag,
2053-03-16,BE,dosen_kumulativ,455123
2053-03-16,BE,indikation_alter_dosen,322255
2053-03-16,BE,indikation_beruf_dosen,136951
2053-03-16,BE,indikation_medizinisch_dosen,180
2053-03-16,BE,indikation_pflegeheim_dosen,84606
2053-03-16,BE,dosen_differenz_zum_vortag,
2053-03-16,BB,dosen_kumulativ,276455
2053-03-16,BB,indikation_alter_dosen,120727
2053-03-16,BB,indikation_beruf_dosen,136351
2053-03-16,BB,indikation_medizinisch_dosen,17733
2053-03-16,BB,indikation_pflegeheim_dosen,43785
2053-03-16,BB,dosen_differenz_zum_vortag,
2053-03-16,HB,dosen_kumulativ,89578
2053-03-16,HB,indikation_alter_dosen,39150
2053-03-16,HB,indikation_beruf_dosen,41997
2053-03-16,HB,indikation_medizinisch_dosen,1631
2053-03-16,HB,indikation_pflegeheim_dosen,15835
2053-03-16,HB,dosen_differenz_zum_vortag,
2053-03-16,HH,dosen_kumulativ,231408
2053-03-16,HH,indikation_alter_dosen,100028
2053-03-16,HH,indikation_beruf_dosen,117939
2053-03-16,HH,indikation_medizinisch_dosen,4793
2053-03-16,HH,indikation_pflegeheim_dosen,29009
2053-03-16,HH,dosen_differenz_zum_vortag,
2053-03-16,HE,dosen_kumulativ,741904
2053-03-16,HE,indikation_alter_dosen,346595
2053-03-16,HE,indikation_beruf_dosen,293954
2053-03-16,HE,indikation_medizinisch_dosen,47978
2053-03-16,HE,indikation_pflegeheim_dosen,91117
2053-03-16,HE,dosen_differenz_zum_vortag,
2053-03-16,MV,dosen_kumulativ,181444
2053-03-16,MV,indikation_alter_dosen,60330
2053-03-16,MV,indikation_beruf_dosen,78079
2053-03-16,MV,indikation_medizinisch_dosen,4557
2053-03-16,MV,indikation_pflegeheim_dosen,44541
2053-03-16,MV,dosen_differenz_zum_vortag,
2053-03-16,NI,dosen_kumulativ,890411
2053-03-16,NI,indikation_alter_dosen,401386
2053-03-16,NI,indikation_beruf_dosen,369959
2053-03-16,NI,indikation_medizinisch_dosen,87007
2053-03-16,NI,indikation_pflegeheim_dosen,183863
2053-03-16,NI,dosen_differenz_zum_vortag,
2053-03-16,NW,dosen_kumulativ,2052676
2053-03-16,NW,indikation_alter_dosen,713828
2053-03-16,NW,indikation_beruf_dosen,1067666
2053-03-16,NW,indikation_medizinisch_dosen,42771
2053-03-16,NW,indikation_pflegeheim_dosen,346393
2053-03-16,NW,dosen_differenz_zum_vortag,
2053-03-16,RP,dosen_kumulativ,502256
2053-03-16,RP,indikation_alter_dosen,176707
2053-03-16,RP,indikation_beruf_dosen,246595
2053-03-16,RP,indikation_medizinisch_dosen,9844
2053-03-16,RP,indikation_pflegeheim_dosen,69110
2053-03-16,RP,dosen_differenz_zum_vortag,
2053-03-16,SL,dosen_kumulativ,127252
2053-03-16,SL,indikation_alter_dosen,72142
2053-03-16,SL,indikation_beruf_dosen,42249
2053-03-16,SL,indikation_medizinisch_dosen,3869
2053-03-16,SL,indikation_pflegeheim_dosen,21661
2053-03-16,SL,dosen_differenz_zum_vortag,
2053-03-16,SN,dosen_kumulativ,473092
2053-03-16,SN,indikation_alter_dosen,195206
2053-03-16,SN,indikation_beruf_dosen,181362
2053-03-16,SN,indikation_medizinisch_dosen,30310
2053-03-16,SN,indikation_pflegeheim_dosen,56457
2053-03-16,SN,dosen_differenz_zum_vortag,
2053-03-16,ST,dosen_kumulativ,238781
2053-03-16,ST,indikation_alter_dosen,97387
2053-03-16,ST,indikation_beruf_dosen,109586
2053-03-16,ST,indikation_medizinisch_dosen,12938
2053-03-16,ST,indikation_pflegeheim_dosen,54848
2053-03-16,ST,dosen_differenz_zum_vortag,
2053-03-16,SH,dosen_kumulativ,352597
2053-03-16,SH,indikation_alter_dosen,158000
2053-03-16,SH,indikation_beruf_dosen,141297
2053-03-16,SH,indikation_medizinisch_dosen,21942
2053-03-16,SH,indikation_pflegeheim_dosen,99878
2053-03-16,SH,dosen_differenz_zum_vortag,
2053-03-16,TH,dosen_kumulativ,277756
2053-03-16,TH,indikation_alter_dosen,139413
2053-03-16,TH,indikation_beruf_dosen,109925
2053-03-16,TH,indikation_medizinisch_dosen,21038
2053-03-16,TH,indikation_pflegeheim_dosen,44376
2053-03-16,TH,dosen_differenz_zum_vortag,
2053-03-16,DE,dosen_kumulativ,9853966
2053-03-16,DE,indikation_alter_dosen,4354120
2053-03-16,DE,indikation_beruf_dosen,4343525
2053-03-16,DE,indikation_medizinisch_dosen,461818
2053-03-16,DE,indikation_pflegeheim_dosen,1587341
2053-03-16,DE,dosen_differenz_zum_vortag,
2053-03-17,BW,dosen_kumulativ,1327821
2053-03-17,BW,indikation_alter_dosen,670487
2053-03-17,BW,indikation_beruf_dosen,535095
2053-03-17,BW,indikation_medizinisch_dosen,61605
2053-03-17,BW,indikation_pflegeheim_dosen,166827
2053-03-17,BW,dosen_differenz_zum_vortag,
2053-03-17,BY,dosen_kumulativ,1724990
2053-03-17,BY,indikation_alter_dosen,776662
2053-03-17,BY,indikation_beruf_dosen,749101
2053-03-17,BY,indikation_medizinisch_dosen,98203
2053-03-17,BY,indikation_pflegeheim_dosen,239059
2053-03-17,BY,dosen_differenz_zum_vortag,
2053-03-17,BE,dosen_kumulativ,464241
2053-03-17,BE,indikation_alter_dosen,330594
2053-03-17,BE,indikation_beruf_dosen,137589
2053-03-17,BE,indikation_medizinisch_dosen,180
2053-03-17,BE,indikation_pflegeheim_dosen,85203
2053-03-17,BE,dosen_differenz_zum_vortag,
2053-03-17,BB,dosen_kumulativ,286301
2053-03-17,BB,indikation_alter_dosen,127919
2053-03-17,BB,indikation_beruf_dosen,137278
2053-03-17,BB,indikation_medizinisch_dosen,19522
2053-03-17,BB,indikation_pflegeheim_dosen,44290
2053-03-17,BB,dosen_differenz_zum_vortag,
2053-03-17,HB,dosen_kumulativ,91460
2053-03-17,HB,indikation_alter_dosen,40124
2053-03-17,HB,indikation_beruf_dosen,42846
2053-03-17,HB,indikation_medizinisch_dosen,1688
2053-03-17,HB,indikation_pflegeheim_dosen,15840
2053-03-17,HB,dosen_differenz_zum_vortag,
2053-03-17,HH,dosen_kumulativ,235976
2053-03-17,HH,indikation_alter_dosen,101953
2053-03-17,HH,indikation_beruf_dosen,120298
2053-03-17,HH,indikation_medizinisch_dosen,5104
2053-03-17,HH,indikation_pflegeheim_dosen,29026
2053-03-17,HH,dosen_differenz_zum_vortag,
2053-03-17,HE,dosen_kumulativ,763924
2053-03-17,HE,indikation_alter_dosen,358668
2053-03-17,HE,indikation_beruf_dosen,299043
2053-03-17,HE,indikation_medizinisch_dosen,49748
2053-03-17,HE,indikation_pflegeheim_dosen,91675
2053-03-17,HE,dosen_differenz_zum_vortag,
2053-03-17,MV,dosen_kumulativ,184741
2053-03-17,MV,indikation_alter_dosen,62975
2053-03-17,MV,indikation_beruf_dosen,78341
2053-03-17,MV,indikation_medizinisch_dosen,4862
2053-03-17,MV,indikation_pflegeheim_dosen,44768
2053-03-17,MV,dosen_differenz_zum_vortag,
2053-03-17,NI,dosen_kumulativ,919511
2053-03-17,NI,indikation_alter_dosen,423248
2053-03-17,NI,indikation_beruf_dosen,376217
2053-03-17,NI,indikation_medizinisch_dosen,87755
2053-03-17,NI,indikation_pflegeheim_dosen,184775
2053-03-17,NI,dosen_differenz_zum_vortag,
2053-03-17,NW,dosen_kumulativ,2052678
2053-03-17,NW,indikation_alter_dosen,740207
2053-03-17,NW,indikation_beruf_dosen,1071549
2053-03-17,NW,indikation_medizinisch_dosen,43911
2053-03-17,NW,indikation_pflegeheim_dosen,348263
2053-03-17,NW,dosen_differenz_zum_vortag,
2053-03-17,RP,dosen_kumulativ,516577
2053-03-17,RP,indikation_alter_dosen,185766
2053-03-17,RP,indikation_beruf_dosen,250815
2053-03-17,RP,indikation_medizinisch_dosen,10682
2053-03-17,RP,indikation_pflegeheim_dosen,69314
2053-03-17,RP,dosen_differenz_zum_vortag,
2053-03-17,SL,dosen_kumulativ,131056
2053-03-17,SL,indikation_alter_dosen,74331
2053-03-17,SL,indikation_beruf_dosen,43143
2053-03-17,SL,indikation_medizinisch_dosen,4304
2053-03-17,SL,indikation_pflegeheim_dosen,21960
2053-03-17,SL,dosen_differenz_zum_vortag,
2053-03-17,SN,dosen_kumulativ,480134
2053-03-17,SN,indikation_alter_dosen,200109
2053-03-17,SN,indikation_beruf_dosen,183505
2053-03-17,SN,indikation_medizinisch_dosen,30467
2053-03-17,SN,indikation_pflegeheim_dosen,56868
2053-03-17,SN,dosen_differenz_zum_vortag,
2053-03-17,ST,dosen_kumulativ,246951
2053-03-17,ST,indikation_alter_dosen,102802
2053-03-17,ST,indikation_beruf_dosen,110934
2053-03-17,ST,indikation_medizinisch_dosen,13693
2053-03-17,ST,indikation_pflegeheim_dosen,55623
2053-03-17,ST,dosen_differenz_zum_vortag,
2053-03-17,SH,dosen_kumulativ,358257
2053-03-17,SH,indikation_alter_dosen,162675
2053-03-17,SH,indikation_beruf_dosen,142173
2053-03-17,SH,indikation_medizinisch_dosen,22143
2053-03-17,SH,indikation_pflegeheim_dosen,99885
2053-03-17,SH,dosen_differenz_zum_vortag,
2053-03-17,TH,dosen_kumulativ,283337
2053-03-17,TH,indikation_alter_dosen,143615
2053-03-17,TH,indikation_beruf_dosen,110776
2053-03-17,TH,indikation_medizinisch_dosen,21521
2053-03-17,TH,indikation_pflegeheim_dosen,45135
2053-03-17,TH,dosen_differenz_zum_vortag,
2053-03-17,DE,dosen_kumulativ,10067955
2053-03-17,DE,indikation_alter_dosen,4502135
2053-03-17,DE,indikation_beruf_dosen,4388703
2053-03-17,DE,indikation_medizinisch_dosen,475388
2053-03-17,DE,indikation_pflegeheim_dosen,1598511
2053-03-17,DE,dosen_differenz_zum_vortag,
2053-03-18,BW,dosen_kumulativ,1354882
2053-03-18,BW,indikation_alter_dosen,687579
2053-03-18,BW,indikation_beruf_dosen,541546
2053-03-18,BW,indikation_medizinisch_dosen,63254
2053-03-18,BW,indikation_pflegeheim_dosen,168786
2053-03-18,BW,dosen_differenz_zum_vortag,
2053-03-18,BY,dosen_kumulativ,1756506
2053-03-18,BY,indikation_alter_dosen,798324
2053-03-18,BY,indikation_beruf_dosen,756317
2053-03-18,BY,indikation_medizinisch_dosen,101125
2053-03-18,BY,indikation_pflegeheim_dosen,240504
2053-03-18,BY,dosen_differenz_zum_vortag,
2053-03-18,BE,dosen_kumulativ,473506
2053-03-18,BE,indikation_alter_dosen,338915
2053-03-18,BE,indikation_beruf_dosen,138889
2053-03-18,BE,indikation_medizinisch_dosen,180
2053-03-18,BE,indikation_pflegeheim_dosen,85717
2053-03-18,BE,dosen_differenz_zum_vortag,
2053-03-18,BB,dosen_kumulativ,295379
2053-03-18,BB,indikation_alter_dosen,134744
2053-03-18,BB,indikation_beruf_dosen,138208
2053-03-18,BB,indikation_medizinisch_dosen,20761
2053-03-18,BB,indikation_pflegeheim_dosen,44091
2053-03-18,BB,dosen_differenz_zum_vortag,
2053-03-18,HB,dosen_kumulativ,93389
2053-03-18,HB,indikation_alter_dosen,41112
2053-03-18,HB,indikation_beruf_dosen,43722
2053-03-18,HB,indikation_medizinisch_dosen,1750
2053-03-18,HB,indikation_pflegeheim_dosen,15841
2053-03-18,HB,dosen_differenz_zum_vortag,
2053-03-18,HH,dosen_kumulativ,240381
2053-03-18,HH,indikation_alter_dosen,104059
2053-03-18,HH,indikation_beruf_dosen,122378
2053-03-18,HH,indikation_medizinisch_dosen,5296
2053-03-18,HH,indikation_pflegeheim_dosen,29084
2053-03-18,HH,dosen_differenz_zum_vortag,
2053-03-18,HE,dosen_kumulativ,772065
2053-03-18,HE,indikation_alter_dosen,363868
2053-03-18,HE,indikation_beruf_dosen,301414
2053-03-18,HE,indikation_medizinisch_dosen,50322
2053-03-18,HE,indikation_pflegeheim_dosen,92298
2053-03-18,HE,dosen_differenz_zum_vortag,
2053-03-18,MV,dosen_kumulativ,188354
2053-03-18,MV,indikation_alter_dosen,65808
2053-03-18,MV,indikation_beruf_dosen,78755
2053-03-18,MV,indikation_medizinisch_dosen,5068
2053-03-18,MV,indikation_pflegeheim_dosen,45110
2053-03-18,MV,dosen_differenz_zum_vortag,
2053-03-18,NI,dosen_kumulativ,946830
2053-03-18,NI,indikation_alter_dosen,445766
2053-03-18,NI,indikation_beruf_dosen,379911
2053-03-18,NI,indikation_medizinisch_dosen,88729
2053-03-18,NI,indikation_pflegeheim_dosen,185653
2053-03-18,NI,dosen_differenz_zum_vortag,
2053-03-18,NW,dosen_kumulativ,2076090
2053-03-18,NW,indikation_alter_dosen,757677
2053-03-18,NW,indikation_beruf_dosen,1076080
2053-03-18,NW,indikation_medizinisch_dosen,44642
2053-03-18,NW,indikation_pflegeheim_dosen,349903
2053-03-18,NW,dosen_differenz_zum_vortag,
2053-03-18,RP,dosen_kumulativ,530296
2053-03-18,RP,indikation_alter_dosen,193562
2053-03-18,RP,indikation_beruf_dosen,255349
2053-03-18,RP,indikation_medizinisch_dosen,11800
2053-03-18,RP,indikation_pflegeheim_dosen,69585
2053-03-18,RP,dosen_differenz_zum_vortag,
2053-03-18,SL,dosen_kumulativ,135403
2053-03-18,SL,indikation_alter_dosen,76588
2053-03-18,SL,indikation_beruf_dosen,44578
2053-03-18,SL,indikation_medizinisch_dosen,4685
2053-03-18,SL,indikation_pflegeheim_dosen,22232
2053-03-18,SL,dosen_differenz_zum_vortag,
2053-03-18,SN,dosen_kumulativ,487152
2053-03-18,SN,indikation_alter_dosen,205394
2053-03-18,SN,indikation_beruf_dosen,185106
2053-03-18,SN,indikation_medizinisch_dosen,30706
2053-03-18,SN,indikation_pflegeheim_dosen,57121
2053-03-18,SN,dosen_differenz_zum_vortag,
2053-03-18,ST,dosen_kumulativ,255412
2053-03-18,ST,indikation_alter_dosen,108912
2053-03-18,ST,indikation_beruf_dosen,111985
2053-03-18,ST,indikation_medizinisch_dosen,14502
2053-03-18,ST,indikation_pflegeheim_dosen,56305
2053-03-18,ST,dosen_differenz_zum_vortag,
2053-03-18,SH,dosen_kumulativ,366249
2053-03-18,SH,indikation_alter_dosen,168646
2053-03-18,SH,indikation_beruf_dosen,143389
2053-03-18,SH,indikation_medizinisch_dosen,22507
2053-03-18,SH,indikation_pflegeheim_dosen,101889
2053-03-18,SH,dosen_differenz_zum_vortag,
2053-03-18,TH,dosen_kumulativ,289651
2053-03-18,TH,indikation_alter_dosen,147757
2053-03-18,TH,indikation_beruf_dosen,112430
2053-03-18,TH,indikation_medizinisch_dosen,21887
2053-03-18,TH,indikation_pflegeheim_dosen,45916
2053-03-18,TH,dosen_differenz_zum_vortag,
2053-03-18,DE,dosen_kumulativ,10267629
2053-03-18,DE,indikation_alter_dosen,4638711
2053-03-18,DE,indikation_beruf_dosen,4436141
2053-03-18,DE,indikation_medizinisch_dosen,487214
2053-03-18,DE,indikation_pflegeheim_dosen,1610035
2053-03-18,DE,dosen_differenz_zum_vortag,
2053-03-19,BW,dosen_kumulativ,1389334
2053-03-19,BW,indikation_alter_dosen,708603
2053-03-19,BW,indikation_beruf_dosen,550311
2053-03-19,BW,indikation_medizinisch_dosen,66228
2053-03-19,BW,indikation_pflegeheim_dosen,170432
2053-03-19,BW,dosen_differenz_zum_vortag,
2053-03-19,BY,dosen_kumulativ,1786717
2053-03-19,BY,indikation_alter_dosen,817642
2053-03-19,BY,indikation_beruf_dosen,764199
2053-03-19,BY,indikation_medizinisch_dosen,104310
2053-03-19,BY,indikation_pflegeheim_dosen,242103
2053-03-19,BY,dosen_differenz_zum_vortag,
2053-03-19,BE,dosen_kumulativ,483246
2053-03-19,BE,indikation_alter_dosen,346827
2053-03-19,BE,indikation_beruf_dosen,141143
2053-03-19,BE,indikation_medizinisch_dosen,180
2053-03-19,BE,indikation_pflegeheim_dosen,85719
2053-03-19,BE,dosen_differenz_zum_vortag,
2053-03-19,BB,dosen_kumulativ,303755
2053-03-19,BB,indikation_alter_dosen,140575
2053-03-19,BB,indikation_beruf_dosen,139422
2053-03-19,BB,indikation_medizinisch_dosen,21953
2053-03-19,BB,indikation_pflegeheim_dosen,44394
2053-03-19,BB,dosen_differenz_zum_vortag,
2053-03-19,HB,dosen_kumulativ,95377
2053-03-19,HB,indikation_alter_dosen,42113
2053-03-19,HB,indikation_beruf_dosen,44646
2053-03-19,HB,indikation_medizinisch_dosen,1789
2053-03-19,HB,indikation_pflegeheim_dosen,15890
2053-03-19,HB,dosen_differenz_zum_vortag,
2053-03-19,HH,dosen_kumulativ,244660
2053-03-19,HH,indikation_alter_dosen,105969
2053-03-19,HH,indikation_beruf_dosen,124458
2053-03-19,HH,indikation_medizinisch_dosen,5567
2053-03-19,HH,indikation_pflegeheim_dosen,29135
2053-03-19,HH,dosen_differenz_zum_vortag,
2053-03-19,HE,dosen_kumulativ,791343
2053-03-19,HE,indikation_alter_dosen,373673
2053-03-19,HE,indikation_beruf_dosen,307333
2053-03-19,HE,indikation_medizinisch_dosen,51882
2053-03-19,HE,indikation_pflegeheim_dosen,92989
2053-03-19,HE,dosen_differenz_zum_vortag,
2053-03-19,MV,dosen_kumulativ,190917
2053-03-19,MV,indikation_alter_dosen,67398
2053-03-19,MV,indikation_beruf_dosen,79483
2053-03-19,MV,indikation_medizinisch_dosen,5189
2053-03-19,MV,indikation_pflegeheim_dosen,45372
2053-03-19,MV,dosen_differenz_zum_vortag,
2053-03-19,NI,dosen_kumulativ,976413
2053-03-19,NI,indikation_alter_dosen,467800
2053-03-19,NI,indikation_beruf_dosen,386371
2053-03-19,NI,indikation_medizinisch_dosen,90065
2053-03-19,NI,indikation_pflegeheim_dosen,186721
2053-03-19,NI,dosen_differenz_zum_vortag,
2053-03-19,NW,dosen_kumulativ,2093198
2053-03-19,NW,indikation_alter_dosen,772143
2053-03-19,NW,indikation_beruf_dosen,1078415
2053-03-19,NW,indikation_medizinisch_dosen,44992
2053-03-19,NW,indikation_pflegeheim_dosen,349907
2053-03-19,NW,dosen_differenz_zum_vortag,
2053-03-19,RP,dosen_kumulativ,541630
2053-03-19,RP,indikation_alter_dosen,199661
2053-03-19,RP,indikation_beruf_dosen,259286
2053-03-19,RP,indikation_medizinisch_dosen,12926
2053-03-19,RP,indikation_pflegeheim_dosen,69757
2053-03-19,RP,dosen_differenz_zum_vortag,
2053-03-19,SL,dosen_kumulativ,139190
2053-03-19,SL,indikation_alter_dosen,78722
2053-03-19,SL,indikation_beruf_dosen,45664
2053-03-19,SL,indikation_medizinisch_dosen,5011
2053-03-19,SL,indikation_pflegeheim_dosen,22462
2053-03-19,SL,dosen_differenz_zum_vortag,
2053-03-19,SN,dosen_kumulativ,495803
2053-03-19,SN,indikation_alter_dosen,211061
2053-03-19,SN,indikation_beruf_dosen,186883
2053-03-19,SN,indikation_medizinisch_dosen,31565
2053-03-19,SN,indikation_pflegeheim_dosen,57443
2053-03-19,SN,dosen_differenz_zum_vortag,
2053-03-19,ST,dosen_kumulativ,265255
2053-03-19,ST,indikation_alter_dosen,114813
2053-03-19,ST,indikation_beruf_dosen,113484
2053-03-19,ST,indikation_medizinisch_dosen,16100
2053-03-19,ST,indikation_pflegeheim_dosen,57129
2053-03-19,ST,dosen_differenz_zum_vortag,
2053-03-19,SH,dosen_kumulativ,376014
2053-03-19,SH,indikation_alter_dosen,174624
2053-03-19,SH,indikation_beruf_dosen,145448
2053-03-19,SH,indikation_medizinisch_dosen,23790
2053-03-19,SH,indikation_pflegeheim_dosen,103389
2053-03-19,SH,dosen_differenz_zum_vortag,
2053-03-19,TH,dosen_kumulativ,301000
2053-03-19,TH,indikation_alter_dosen,154899
2053-03-19,TH,indikation_beruf_dosen,115467
2053-03-19,TH,indikation_medizinisch_dosen,22980
2053-03-19,TH,indikation_pflegeheim_dosen,46490
2053-03-19,TH,dosen_differenz_zum_vortag,
2053-03-19,DE,dosen_kumulativ,10479936
2053-03-19,DE,indikation_alter_dosen,4776523
2053-03-19,DE,indikation_beruf_dosen,4488097
2053-03-19,DE,indikation_medizinisch_dosen,504527
2053-03-19,DE,indikation_pflegeheim_dosen,1619332
2053-03-19,DE,dosen_differenz_zum_vortag,
2053-03-21,BW,dosen_kumulativ,1449722
2053-03-21,BW,indikation_alter_dosen,742226
2053-03-21,BW,indikation_beruf_dosen,566263
2053-03-21,BW,indikation_medizinisch_dosen,73668
2053-03-21,BW,indikation_pflegeheim_dosen,172088
2053-03-21,BW,dosen_differenz_zum_vortag,
2053-03-21,BY,dosen_kumulativ,1843439
2053-03-21,BY,indikation_alter_dosen,854727
2053-03-21,BY,indikation_beruf_dosen,778488
2053-03-21,BY,indikation_medizinisch_dosen,111860
2053-03-21,BY,indikation_pflegeheim_dosen,243735
2053-03-21,BY,dosen_differenz_zum_vortag,
2053-03-21,BE,dosen_kumulativ,507197
2053-03-21,BE,indikation_alter_dosen,364679
2053-03-21,BE,indikation_beruf_dosen,148052
2053-03-21,BE,indikation_medizinisch_dosen,1252
2053-03-21,BE,indikation_pflegeheim_dosen,86584
2053-03-21,BE,dosen_differenz_zum_vortag,
2053-03-21,BB,dosen_kumulativ,311023
2053-03-21,BB,indikation_alter_dosen,145811
2053-03-21,BB,indikation_beruf_dosen,140459
2053-03-21,BB,indikation_medizinisch_dosen,23148
2053-03-21,BB,indikation_pflegeheim_dosen,44399
2053-03-21,BB,dosen_differenz_zum_vortag,
2053-03-21,HB,dosen_kumulativ,98945
2053-03-21,HB,indikation_alter_dosen,44220
2053-03-21,HB,indikation_beruf_dosen,45964
2053-03-21,HB,indikation_medizinisch_dosen,1892
2053-03-21,HB,indikation_pflegeheim_dosen,15920
2053-03-21,HB,dosen_differenz_zum_vortag,
2053-03-21,HH,dosen_kumulativ,253165
2053-03-21,HH,indikation_alter_dosen,109953
2053-03-21,HH,indikation_beruf_dosen,128449
2053-03-21,HH,indikation_medizinisch_dosen,6033
2053-03-21,HH,indikation_pflegeheim_dosen,29165
2053-03-21,HH,dosen_differenz_zum_vortag,
2053-03-21,HE,dosen_kumulativ,828967
2053-03-21,HE,indikation_alter_dosen,385422
2053-03-21,HE,indikation_beruf_dosen,320299
2053-03-21,HE,indikation_medizinisch_dosen,61378
2053-03-21,HE,indikation_pflegeheim_dosen,93528
2053-03-21,HE,dosen_differenz_zum_vortag,
2053-03-21,MV,dosen_kumulativ,191604
2053-03-21,MV,indikation_alter_dosen,67512
2053-03-21,MV,indikation_beruf_dosen,80021
2053-03-21,MV,indikation_medizinisch_dosen,5224
2053-03-21,MV,indikation_pflegeheim_dosen,45371
2053-03-21,MV,dosen_differenz_zum_vortag,
2053-03-21,NI,dosen_kumulativ,995087
2053-03-21,NI,indikation_alter_dosen,477124
2053-03-21,NI,indikation_beruf_dosen,395308
2053-03-21,NI,indikation_medizinisch_dosen,90829
2053-03-21,NI,indikation_pflegeheim_dosen,186945
2053-03-21,NI,dosen_differenz_zum_vortag,
2053-03-21,NW,dosen_kumulativ,2197007
2053-03-21,NW,indikation_alter_dosen,838071
2053-03-21,NW,indikation_beruf_dosen,1114000
2053-03-21,NW,indikation_medizinisch_dosen,47730
2053-03-21,NW,indikation_pflegeheim_dosen,350849
2053-03-21,NW,dosen_differenz_zum_vortag,
2053-03-21,RP,dosen_kumulativ,551402
2053-03-21,RP,indikation_alter_dosen,202727
2053-03-21,RP,indikation_beruf_dosen,264147
2053-03-21,RP,indikation_medizinisch_dosen,14108
2053-03-21,RP,indikation_pflegeheim_dosen,70420
2053-03-21,RP,dosen_differenz_zum_vortag,
2053-03-21,SL,dosen_kumulativ,142990
2053-03-21,SL,indikation_alter_dosen,80790
2053-03-21,SL,indikation_beruf_dosen,46702
2053-03-21,SL,indikation_medizinisch_dosen,5332
2053-03-21,SL,indikation_pflegeheim_dosen,22839
2053-03-21,SL,dosen_differenz_zum_vortag,
2053-03-21,SN,dosen_kumulativ,513132
2053-03-21,SN,indikation_alter_dosen,221640
2053-03-21,SN,indikation_beruf_dosen,190163
2053-03-21,SN,indikation_medizinisch_dosen,32845
2053-03-21,SN,indikation_pflegeheim_dosen,57452
2053-03-21,SN,dosen_differenz_zum_vortag,
2053-03-21,ST,dosen_kumulativ,269181
2053-03-21,ST,indikation_alter_dosen,116845
2053-03-21,ST,indikation_beruf_dosen,115102
2053-03-21,ST,indikation_medizinisch_dosen,16353
2053-03-21,ST,indikation_pflegeheim_dosen,57223
2053-03-21,ST,dosen_differenz_zum_vortag,
2053-03-21,SH,dosen_kumulativ,391369
2053-03-21,SH,indikation_alter_dosen,185161
2053-03-21,SH,indikation_beruf_dosen,148555
2053-03-21,SH,indikation_medizinisch_dosen,25583
2053-03-21,SH,indikation_pflegeheim_dosen,103689
2053-03-21,SH,dosen_differenz_zum_vortag,
2053-03-21,TH,dosen_kumulativ,318058
2053-03-21,TH,indikation_alter_dosen,160974
2053-03-21,TH,indikation_beruf_dosen,120021
2053-03-21,TH,indikation_medizinisch_dosen,28673
2053-03-21,TH,indikation_pflegeheim_dosen,47577
2053-03-21,TH,dosen_differenz_zum_vortag,
2053-03-21,DE,dosen_kumulativ,10868372
2053-03-21,DE,indikation_alter_dosen,4997882
2053-03-21,DE,indikation_beruf_dosen,4608077
2053-03-21,DE,indikation_medizinisch_dosen,545908
2053-03-21,DE,indikation_pflegeheim_dosen,1627784
2053-03-21,DE,dosen_differenz_zum_vortag,
2053-03-22,BW,dosen_kumulativ,1483699
2053-03-22,BW,indikation_alter_dosen,759967
2053-03-22,BW,indikation_beruf_dosen,576025
2053-03-22,BW,indikation_medizinisch_dosen,77744
2053-03-22,BW,indikation_pflegeheim_dosen,173424
2053-03-22,BW,dosen_differenz_zum_vortag,
2053-03-22,BY,dosen_kumulativ,1880678
2053-03-22,BY,indikation_alter_dosen,878637
2053-03-22,BY,indikation_beruf_dosen,787764
2053-03-22,BY,indikation_medizinisch_dosen,116551
